LHS	RHS	supp	conf
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,06134	75,64576
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	02-Det. house	9,67361	70,68966
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	10,57806	77,29885
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	8,06134	84,71074
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	8,06134	84,71074
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	8,69052	82,15613
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	8,80849	83,27138
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	8,25796	78,06691
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	12,03303	75,18428
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	12,38694	77,39558
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	13,05545	81,57248
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,21864	82,60870
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	10-Husb.work.class=PrivateWorker	11,12859	78,39335
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	7,98270	80,87649
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,06134	81,67331
08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	10,57806	79,82196
08-Husb.:West Europe, YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	8,37593	83,20313
08-Husb.:West Europe, YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	8,49390	84,37500
08-Husb.:West Europe, YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	7,90405	78,51563
08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	8,02202	81,92771
08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2, NO	02-Det. house	9,28038	71,51515
08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	9,35902	72,12121
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	8,69052	83,71212
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	8,88714	85,60606
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	7,86473	75,75758
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	12,74086	81,40704
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	12,54424	80,15075
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	13,95989	76,01713
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	14,15651	77,08779
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	13,05545	71,09208
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	01-H. owned	8,57255	78,70036
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	02-Det. house	8,25796	75,81227
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	08-Husb.:West Europe	8,21864	75,45126
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	08-Husb.:West Europe	11,12859	70,39801
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	9,94888	81,08974
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	9,79158	79,80769
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	11,60047	80,82192
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	10,61738	73,97260
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	01-H. owned	8,21864	86,00823
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	01-H. owned	7,86473	70,42254
10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	03-Vechicl.=2	8,02202	71,83099
10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	8,96579	83,51648
10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	9,16241	85,34799
10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	7,90405	73,62637
10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	7,86473	73,26007
10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	8,45458	79,92565
10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	8,13999	76,95167
10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	10,49941	78,07018
10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	01-H. owned	8,02202	84,64730
10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate, NO	11-Wife.work.class=PrivateWorker	8,02202	75,27675
11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	8,13999	84,48980
11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	8,06134	83,67347
11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	7,86473	81,63265
11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2, NO	02-Det. house	9,16241	71,03659
11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	10,49941	81,40244
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate, NO	10-Husb.work.class=PrivateWorker	8,02202	80,95238
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	09-Wife:West Europe	12,11168	70,80460
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	03-Vechicl.=2	12,15100	71,03448
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	11-Wife.work.class=PrivateWorker	8,25796	74,73310
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	09-Wife:West Europe	8,06134	72,95374
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	03-Vechicl.=2	8,41526	76,15658
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	12,11168	74,57627
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	11,40385	70,21792
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	12,15100	74,27885
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, NO	11-Wife.work.class=PrivateWorker	8,84782	74,01316
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	10-Husb.work.class=PrivateWorker	8,25796	79,24528
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	12,11168	80,20833
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	10,57806	70,05208
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	12,15100	80,05181
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, NO	10-Husb.work.class=PrivateWorker	8,84782	77,85467
01-H. owned, 02-Det. house, 08-Husb.:West Europe, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	8,06134	78,84615
01-H. owned, 02-Det. house, 08-Husb.:West Europe, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	8,41526	76,42857
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	11,40385	75,32468
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	7,94337	70,87719
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	11,32521	73,28244
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	08-Husb.:West Europe	12,11168	72,30047
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	12,07236	72,06573
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	8,92646	74,18301
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	9,90956	74,55621
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, NO	03-Vechicl.=2	11,67912	70,04717
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	08-Husb.:West Europe	8,06134	74,81752
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	7,98270	74,08759
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	8,13999	75,54745
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	11,32521	73,46939
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	11,40385	72,13930
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	12,07236	76,36816
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	08-Husb.:West Europe	8,17932	72,47387
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	11-Wife.work.class=PrivateWorker	8,76917	77,70035
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	8,92646	75,16556
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	11-Wife.work.class=PrivateWorker	9,90956	75,22388
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	11,67912	77,34375
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	7,98270	81,52610
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	11,32521	79,77839
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	10,57806	71,73333
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	12,07236	81,86667
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	10-Husb.work.class=PrivateWorker	8,76917	77,16263
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	8,92646	81,07143
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,90956	83,16832
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	11,67912	80,27027
01-H. owned, 02-Det. house, YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	8,13999	80,85938
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	02-Det. house	8,25796	90,51724
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	02-Det. house	12,11168	87,25212
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	9,79158	70,53824
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	02-Det. house	12,15100	87,28814
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	09-Wife:West Europe	9,79158	70,33898
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, NO	02-Det. house	8,84782	84,58647
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	8,06134	91,51786
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	8,41526	89,16667
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	11,40385	87,87879
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	9,79158	75,45455
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	02-Det. house	8,17932	84,21053
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	02-Det. house	7,94337	85,23207
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	10,57806	87,90850
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	9,79158	81,37255
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	7,98270	91,85520
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	11,32521	88,88889
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	12,07236	86,47887
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	9,79158	70,14085
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	02-Det. house	8,76917	82,59259
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	8,92646	89,72332
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	9,90956	85,42373
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	02-Det. house	11,67912	81,81818
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	8,13999	90,78947
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	01-H. owned	8,25796	89,36170
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	01-H. owned	12,11168	84,84848
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	10,18482	71,34986
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	01-H. owned	12,15100	84,65753
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	09-Wife:West Europe	10,18482	70,95890
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, NO	01-H. owned	8,84782	81,81818
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	8,06134	89,91228
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	8,41526	89,91597
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	11,40385	85,04399
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	10,18482	75,95308
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	01-H. owned	8,17932	80,93385
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, NO	01-H. owned	7,94337	82,11382
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	10,57806	85,39683
02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	10,18482	82,22222
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 09-Wife:West Europe	01-H. owned	7,98270	89,82301
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES, 03-Vechicl.=2	01-H. owned	11,32521	90,28213
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	12,07236	85,27778
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	10,18482	71,94444
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	01-H. owned	8,76917	81,68498
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	8,92646	91,16466
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	9,90956	93,33333
02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	01-H. owned	11,67912	81,59341
02-Det. house, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	8,13999	88,84120
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	9,79158	75,00000
08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	10,18482	78,01205
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	8,61188	71,10390
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	09-Wife:West Europe	8,61188	70,87379
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,61188	75,51724
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	8,61188	81,41264
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	8,61188	71,33550
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	8,61188	87,95181
02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	8,61188	84,55598
